file,line,type,commit,author,date,time,timezone,datetime,depth,length
global.js,108,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,2,0
global.js,109,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,0,0
global.js,110,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,2,33
global.js,111,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,2,10
global.js,112,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,1,15
global.js,113,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,2,59
global.js,114,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,1,0
global.js,115,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,0,0
global.js,116,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,0,0
global.js,117,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,0,0
global.js,118,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,0,79
global.js,119,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,1,30
global.js,120,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,0,0
global.js,121,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,1,29
global.js,122,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,2,48
global.js,123,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,2,19
global.js,124,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,3,49
global.js,125,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,3,49
global.js,126,js,c9e61e03,Alyvia Vaughan,2026-04-30,17:39:30,-07:00,2026-04-30T17:39:30-07:00,3,3
global.js,127,js,c9e61e03,Alyvia Vaughan,2026-04-30,17:39:30,-07:00,2026-04-30T17:39:30-07:00,4,27
global.js,128,js,c9e61e03,Alyvia Vaughan,2026-04-30,17:39:30,-07:00,2026-04-30T17:39:30-07:00,4,41
global.js,129,js,c9e61e03,Alyvia Vaughan,2026-04-30,17:39:30,-07:00,2026-04-30T17:39:30-07:00,3,4
global.js,130,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,2,0
global.js,131,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,2,36
global.js,132,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,1,0
global.js,133,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,0,0
global.js,134,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,0,0
global.js,135,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,0,47
global.js,136,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,1,59
global.js,137,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,0,0
resume\index.html,1,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,0,13
resume\index.html,2,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,0,14
resume\index.html,3,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,0,4
resume\index.html,4,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,2,20
resume\index.html,5,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,2,68
resume\index.html,6,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,2,24
resume\index.html,7,html,bdc0aba9,Alyvia-Vaughan,2026-04-09,18:37:27,-07:00,2026-04-09T18:37:27-07:00,2,41
resume\index.html,8,html,98d795bd,Alyvia Vaughan,2026-04-17,15:37:59,-07:00,2026-04-17T15:37:59-07:00,2,49
resume\index.html,9,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,0,5
resume\index.html,10,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,0,4
resume\index.html,11,html,bdc0aba9,Alyvia-Vaughan,2026-04-09,18:37:27,-07:00,2026-04-09T18:37:27-07:00,0,0
resume\index.html,12,html,e4ba3296,Alyvia-Vaughan,2026-04-09,19:28:08,-07:00,2026-04-09T19:28:08-07:00,2,33
resume\index.html,13,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,2,112
resume\index.html,14,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,2,6
resume\index.html,15,html,755f85de,Alyvia-Vaughan,2026-04-09,19:40:50,-07:00,2026-04-09T19:40:50-07:00,2,25
resume\index.html,16,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,2,26
resume\index.html,17,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,2,19
resume\index.html,18,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,2,77
resume\index.html,19,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,2,65
resume\index.html,20,html,755f85de,Alyvia-Vaughan,2026-04-09,19:40:50,-07:00,2026-04-09T19:40:50-07:00,2,4
resume\index.html,21,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,2,7
resume\index.html,22,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,0,0
resume\index.html,23,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,2,4
resume\index.html,24,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,0,0
resume\index.html,25,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,4,23
resume\index.html,26,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,4,6
resume\index.html,27,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,4,17
resume\index.html,28,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,4,7
resume\index.html,29,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,0,0
resume\index.html,30,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,4,7
resume\index.html,31,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,4,6
resume\index.html,32,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,5,25
resume\index.html,33,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,5,104
resume\index.html,34,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,5,88
resume\index.html,35,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,4,7
resume\index.html,36,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,2
resume\index.html,37,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,143
resume\index.html,38,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,145
resume\index.html,39,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,166
resume\index.html,40,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,3
resume\index.html,41,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,4,8
resume\index.html,42,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,0,0
resume\index.html,43,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,4,7
resume\index.html,44,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,6
resume\index.html,45,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,31
resume\index.html,46,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,95
resume\index.html,47,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,88
resume\index.html,48,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,7
resume\index.html,49,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,2
resume\index.html,50,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,121
resume\index.html,51,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,99
resume\index.html,52,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,3
resume\index.html,53,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,4,8
resume\index.html,54,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,0,0
resume\index.html,55,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,4,7
resume\index.html,56,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,6
resume\index.html,57,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,24
resume\index.html,58,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,104
resume\index.html,59,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,88
resume\index.html,60,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,7
resume\index.html,61,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,2
resume\index.html,62,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,75
resume\index.html,63,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,97
resume\index.html,64,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,180
resume\index.html,65,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,3
resume\index.html,66,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,4,8
resume\index.html,67,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,0,0
resume\index.html,68,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,4,7
resume\index.html,69,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,6
resume\index.html,70,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,29
resume\index.html,71,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,49
resume\index.html,72,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,88
resume\index.html,73,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,7
resume\index.html,74,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,2
resume\index.html,75,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,114
resume\index.html,76,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,138
resume\index.html,77,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,151
resume\index.html,78,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,3
resume\index.html,79,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,4,8
resume\index.html,80,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,4,8
resume\index.html,81,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,0,0
resume\index.html,82,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,4,22
resume\index.html,83,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,4,6
resume\index.html,84,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,16
resume\index.html,85,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,4,7
resume\index.html,86,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,0,0
resume\index.html,87,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,4,7
resume\index.html,88,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,6
resume\index.html,89,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,42
resume\index.html,90,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,122
resume\index.html,91,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,55
resume\index.html,92,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,7
resume\index.html,93,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,2
resume\index.html,94,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,27
resume\index.html,95,html,755f85de,Alyvia-Vaughan,2026-04-09,19:40:50,-07:00,2026-04-09T19:40:50-07:00,6,27
resume\index.html,96,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,8,2
resume\index.html,97,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,10,76
resume\index.html,98,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,10,85
resume\index.html,99,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,10,77
resume\index.html,100,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,10,61
resume\index.html,101,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,10,57
resume\index.html,102,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,10,42
resume\index.html,103,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,8,3
resume\index.html,104,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,3
resume\index.html,105,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,4,8
resume\index.html,106,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,0,0
resume\index.html,107,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,4,8
resume\index.html,108,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,0,0
resume\index.html,109,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,4,19
resume\index.html,110,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,4,6
resume\index.html,111,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,13
resume\index.html,112,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,4,7
resume\index.html,113,html,755f85de,Alyvia-Vaughan,2026-04-09,19:40:50,-07:00,2026-04-09T19:40:50-07:00,4,17
resume\index.html,114,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,13
resume\index.html,115,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,21
resume\index.html,116,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,25
resume\index.html,117,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,41
resume\index.html,118,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,6,32
resume\index.html,119,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,4,3
resume\index.html,120,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,4,8
resume\index.html,121,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,0,0
resume\index.html,122,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,1,5
resume\index.html,123,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,0,5
resume\index.html,124,html,ab35ecb9,Alyvia-Vaughan,2026-04-02,16:36:09,-07:00,2026-04-02T16:36:09-07:00,0,5
projects\projects.js,1,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,0,55
projects\projects.js,2,js,5b0022c0,Alyvia Vaughan,2026-05-01,18:20:44,-07:00,2026-05-01T18:20:44-07:00,0,59
projects\projects.js,3,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,0,0
projects\projects.js,4,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,0,55
projects\projects.js,5,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,0,60
projects\projects.js,6,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,0,48
projects\projects.js,7,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,0,0
projects\projects.js,8,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,0,62
projects\projects.js,9,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,0,18
projects\projects.js,10,js,939d275c,Alyvia Vaughan,2026-04-23,22:10:03,-07:00,2026-04-23T22:10:03-07:00,1,56
projects\projects.js,11,js,808dc90b,Alyvia Vaughan,2026-04-30,17:56:07,-07:00,2026-04-30T17:56:07-07:00,0,0
projects\projects.js,12,js,808dc90b,Alyvia Vaughan,2026-04-30,17:56:07,-07:00,2026-04-30T17:56:07-07:00,0,0
projects\projects.js,13,js,5b0022c0,Alyvia Vaughan,2026-05-01,18:20:44,-07:00,2026-05-01T18:20:44-07:00,0,47
projects\projects.js,14,js,5b0022c0,Alyvia Vaughan,2026-05-01,18:20:44,-07:00,2026-05-01T18:20:44-07:00,0,13
projects\projects.js,15,js,5b0022c0,Alyvia Vaughan,2026-05-01,18:20:44,-07:00,2026-05-01T18:20:44-07:00,0,21
projects\projects.js,16,js,5b0022c0,Alyvia Vaughan,2026-05-01,18:20:44,-07:00,2026-05-01T18:20:44-07:00,0,53
projects\projects.js,17,js,808dc90b,Alyvia Vaughan,2026-04-30,17:56:07,-07:00,2026-04-30T17:56:07-07:00,0,0
projects\projects.js,18,js,5b0022c0,Alyvia Vaughan,2026-05-01,18:20:44,-07:00,2026-05-01T18:20:44-07:00,0,38
projects\projects.js,19,js,5b0022c0,Alyvia Vaughan,2026-05-01,18:20:44,-07:00,2026-05-01T18:20:44-07:00,1,57
projects\projects.js,20,js,808dc90b,Alyvia Vaughan,2026-04-30,17:56:07,-07:00,2026-04-30T17:56:07-07:00,0,0
projects\projects.js,21,js,5b0022c0,Alyvia Vaughan,2026-05-01,18:20:44,-07:00,2026-05-01T18:20:44-07:00,1,29
projects\projects.js,22,js,5b0022c0,Alyvia Vaughan,2026-05-01,18:20:44,-07:00,2026-05-01T18:20:44-07:00,2,12
projects\projects.js,23,js,5b0022c0,Alyvia Vaughan,2026-05-01,18:20:44,-07:00,2026-05-01T18:20:44-07:00,2,14
projects\projects.js,24,js,5b0022c0,Alyvia Vaughan,2026-05-01,18:20:44,-07:00,2026-05-01T18:20:44-07:00,2,12
projects\projects.js,25,js,5b0022c0,Alyvia Vaughan,2026-05-01,18:20:44,-07:00,2026-05-01T18:20:44-07:00,1,0
projects\projects.js,26,js,808dc90b,Alyvia Vaughan,2026-04-30,17:56:07,-07:00,2026-04-30T17:56:07-07:00,0,0
projects\projects.js,27,js,5b0022c0,Alyvia Vaughan,2026-05-01,18:20:44,-07:00,2026-05-01T18:20:44-07:00,1,50
projects\projects.js,28,js,5b0022c0,Alyvia Vaughan,2026-05-01,18:20:44,-07:00,2026-05-01T18:20:44-07:00,2,35
projects\projects.js,29,js,5b0022c0,Alyvia Vaughan,2026-05-01,18:20:44,-07:00,2026-05-01T18:20:44-07:00,1,1
projects\projects.js,30,js,6a8a25a6,Alyvia Vaughan,2026-05-01,12:45:09,-07:00,2026-05-01T12:45:09-07:00,0,0
projects\projects.js,31,js,5b0022c0,Alyvia Vaughan,2026-05-01,18:20:44,-07:00,2026-05-01T18:20:44-07:00,1,53
projects\projects.js,32,js,5b0022c0,Alyvia Vaughan,2026-05-01,18:20:44,-07:00,2026-05-01T18:20:44-07:00,1,42
projects\projects.js,33,js,5b0022c0,Alyvia Vaughan,2026-05-01,18:20:44,-07:00,2026-05-01T18:20:44-07:00,1,51
projects\projects.js,34,js,5b0022c0,Alyvia Vaughan,2026-05-01,18:20:44,-07:00,2026-05-01T18:20:44-07:00,0,0
projects\projects.js,35,js,5b0022c0,Alyvia Vaughan,2026-05-01,18:20:44,-07:00,2026-05-01T18:20:44-07:00,1,25
projects\projects.js,36,js,5b0022c0,Alyvia Vaughan,2026-05-01,18:20:44,-07:00,2026-05-01T18:20:44-07:00,1,29
projects\projects.js,37,js,5b0022c0,Alyvia Vaughan,2026-05-01,18:20:44,-07:00,2026-05-01T18:20:44-07:00,1,44
projects\projects.js,38,js,5b0022c0,Alyvia Vaughan,2026-05-01,18:20:44,-07:00,2026-05-01T18:20:44-07:00,0,0
projects\projects.js,39,js,5b0022c0,Alyvia Vaughan,2026-05-01,18:20:44,-07:00,2026-05-01T18:20:44-07:00,1,27
projects\projects.js,40,js,5b0022c0,Alyvia Vaughan,2026-05-01,18:20:44,-07:00,2026-05-01T18:20:44-07:00,2,1
projects\projects.js,41,js,5b0022c0,Alyvia Vaughan,2026-05-01,18:20:44,-07:00,2026-05-01T18:20:44-07:00,3,13
projects\projects.js,42,js,5b0022c0,Alyvia Vaughan,2026-05-01,18:20:44,-07:00,2026-05-01T18:20:44-07:00,3,13
projects\projects.js,43,js,5b0022c0,Alyvia Vaughan,2026-05-01,18:20:44,-07:00,2026-05-01T18:20:44-07:00,3,22
projects\projects.js,44,js,5b0022c0,Alyvia Vaughan,2026-05-01,18:20:44,-07:00,2026-05-01T18:20:44-07:00,3,18
projects\projects.js,45,js,5b0022c0,Alyvia Vaughan,2026-05-01,18:20:44,-07:00,2026-05-01T18:20:44-07:00,4,43
projects\projects.js,46,js,5b0022c0,Alyvia Vaughan,2026-05-01,18:20:44,-07:00,2026-05-01T18:20:44-07:00,0,0
projects\projects.js,47,js,5b0022c0,Alyvia Vaughan,2026-05-01,18:20:44,-07:00,2026-05-01T18:20:44-07:00,4,1
projects\projects.js,48,js,5b0022c0,Alyvia Vaughan,2026-05-01,18:20:44,-07:00,2026-05-01T18:20:44-07:00,5,16
projects\projects.js,49,js,5b0022c0,Alyvia Vaughan,2026-05-01,18:20:44,-07:00,2026-05-01T18:20:44-07:00,5,66
